"long","lat","order","hole","piece","group","fips","abbr","full"
-1291461.35429453,-1559146.31630625,318,FALSE,1,"02.1","02","AK","ALASKA"
-1286041.0847856,-1564879.28556707,319,FALSE,1,"02.1","02","AK","ALASKA"
-1286439.72680043,-1568187.04798281,320,FALSE,1,"02.1","02","AK","ALASKA"
-1285873.82469627,-1574049.76835771,321,FALSE,1,"02.1","02","AK","ALASKA"
-1283718.4033831,-1573655.15878717,322,FALSE,1,"02.1","02","AK","ALASKA"
-1281592.20389822,-1574020.28712459,323,FALSE,1,"02.1","02","AK","ALASKA"
-1279096.08430983,-1576056.38630536,324,FALSE,1,"02.1","02","AK","ALASKA"
-1275571.91796762,-1570378.30430173,325,FALSE,1,"02.1","02","AK","ALASKA"
-1272178.83153819,-1570254.01215971,326,FALSE,1,"02.1","02","AK","ALASKA"
-1268552.2279616,-1569645.94151277,327,FALSE,1,"02.1","02","AK","ALASKA"
-1265749.78940232,-1567791.91643298,328,FALSE,1,"02.1","02","AK","ALASKA"
-1262877.57117884,-1568031.96643853,329,FALSE,1,"02.1","02","AK","ALASKA"
-1260643.55904065,-1569321.47030481,330,FALSE,1,"02.1","02","AK","ALASKA"
-1257501.08539113,-1569137.74446644,331,FALSE,1,"02.1","02","AK","ALASKA"
-1253319.45688517,-1569937.25647677,332,FALSE,1,"02.1","02","AK","ALASKA"
-1250212.15712657,-1571364.82392175,333,FALSE,1,"02.1","02","AK","ALASKA"
-1249688.22660552,-1572794.86587518,334,FALSE,1,"02.1","02","AK","ALASKA"
-1251962.08613439,-1575588.62864794,335,FALSE,1,"02.1","02","AK","ALASKA"
-1251929.32613564,-1577940.55299882,336,FALSE,1,"02.1","02","AK","ALASKA"
-1253754.26159699,-1578827.58776319,337,FALSE,1,"02.1","02","AK","ALASKA"
-1253021.98464284,-1582133.62677,338,FALSE,1,"02.1","02","AK","ALASKA"
-1250889.25371018,-1582670.06972838,339,FALSE,1,"02.1","02","AK","ALASKA"
-1247503.02744194,-1583235.25700197,340,FALSE,1,"02.1","02","AK","ALASKA"
-1245873.71700057,-1584146.44596864,341,FALSE,1,"02.1","02","AK","ALASKA"
-1241550.80529747,-1584476.07001287,342,FALSE,1,"02.1","02","AK","ALASKA"
-1242011.26366358,-1586762.73618969,343,FALSE,1,"02.1","02","AK","ALASKA"
-1241929.50672714,-1590156.48146185,344,FALSE,1,"02.1","02","AK","ALASKA"
-1238271.87013486,-1590016.7799999,345,FALSE,1,"02.1","02","AK","ALASKA"
-1234983.89087105,-1591181.68038696,346,FALSE,1,"02.1","02","AK","ALASKA"
-1233011.98254109,-1592227.91108979,347,FALSE,1,"02.1","02","AK","ALASKA"
-1230788.00989859,-1589018.45351013,348,FALSE,1,"02.1","02","AK","ALASKA"
-1229066.63908668,-1587443.04024394,349,FALSE,1,"02.1","02","AK","ALASKA"
-1227258.89345754,-1587103.24550443,350,FALSE,1,"02.1","02","AK","ALASKA"
-1223782.90897137,-1585740.21181516,351,FALSE,1,"02.1","02","AK","ALASKA"
-1221497.63461906,-1586557.74640393,352,FALSE,1,"02.1","02","AK","ALASKA"
-1219605.88528256,-1588400.28675452,353,FALSE,1,"02.1","02","AK","ALASKA"
-1216168.02847337,-1586883.17091347,354,FALSE,1,"02.1","02","AK","ALASKA"
-1213231.30844538,-1582868.13367525,355,FALSE,1,"02.1","02","AK","ALASKA"
-1211231.04119682,-1583227.36081812,356,FALSE,1,"02.1","02","AK","ALASKA"
-1207020.50182759,-1581607.67922231,357,FALSE,1,"02.1","02","AK","ALASKA"
-1202523.84961363,-1582591.4546988,358,FALSE,1,"02.1","02","AK","ALASKA"
-1198394.44823305,-1584941.32705343,359,FALSE,1,"02.1","02","AK","ALASKA"
-1194357.73877264,-1584143.96643765,360,FALSE,1,"02.1","02","AK","ALASKA"
-1191069.21072351,-1587210.9544998,361,FALSE,1,"02.1","02","AK","ALASKA"
-1190674.29927111,-1589448.67422717,362,FALSE,1,"02.1","02","AK","ALASKA"
-1188844.38926622,-1589612.7562706,363,FALSE,1,"02.1","02","AK","ALASKA"
-1186769.13111465,-1587053.46797006,364,FALSE,1,"02.1","02","AK","ALASKA"
-1182832.52355082,-1588109.03501075,365,FALSE,1,"02.1","02","AK","ALASKA"
-1181199.64269085,-1588886.02136613,366,FALSE,1,"02.1","02","AK","ALASKA"
-1179260.32714965,-1592273.67843655,367,FALSE,1,"02.1","02","AK","ALASKA"
-1173875.79532425,-1592886.90861009,368,FALSE,1,"02.1","02","AK","ALASKA"
-1170890.09829211,-1591393.24718574,369,FALSE,1,"02.1","02","AK","ALASKA"
-1169459.73397284,-1593763.18134181,370,FALSE,1,"02.1","02","AK","ALASKA"
-1166743.65442246,-1593661.89120259,371,FALSE,1,"02.1","02","AK","ALASKA"
-1165332.69802001,-1591451.99542282,372,FALSE,1,"02.1","02","AK","ALASKA"
-1159437.06519744,-1590307.4099773,373,FALSE,1,"02.1","02","AK","ALASKA"
-1153346.49907158,-1590468.01873617,374,FALSE,1,"02.1","02","AK","ALASKA"
-1151295.61536439,-1590991.95349539,375,FALSE,1,"02.1","02","AK","ALASKA"
-1149158.33796696,-1589251.42528601,376,FALSE,1,"02.1","02","AK","ALASKA"
-1144908.44121556,-1592508.91426014,377,FALSE,1,"02.1","02","AK","ALASKA"
-1141610.89988788,-1594214.6231619,378,FALSE,1,"02.1","02","AK","ALASKA"
-1137195.36103966,-1595559.26880899,379,FALSE,1,"02.1","02","AK","ALASKA"
-1132698.44066388,-1595946.24385759,380,FALSE,1,"02.1","02","AK","ALASKA"
-1131091.89086885,-1594806.83602865,381,FALSE,1,"02.1","02","AK","ALASKA"
-1129099.10773363,-1595012.47771295,382,FALSE,1,"02.1","02","AK","ALASKA"
-1126237.97793818,-1590873.9161655,383,FALSE,1,"02.1","02","AK","ALASKA"
-1123519.5235589,-1589554.77007807,384,FALSE,1,"02.1","02","AK","ALASKA"
-1118437.77259559,-1584934.78505463,385,FALSE,1,"02.1","02","AK","ALASKA"
-1112446.90720155,-1582316.11414494,386,FALSE,1,"02.1","02","AK","ALASKA"
-1110895.63829605,-1582619.93343527,387,FALSE,1,"02.1","02","AK","ALASKA"
-1108894.87682251,-1580786.92466348,388,FALSE,1,"02.1","02","AK","ALASKA"
-1103942.59516923,-1582735.39868961,389,FALSE,1,"02.1","02","AK","ALASKA"
-1099577.850019,-1583947.34668421,390,FALSE,1,"02.1","02","AK","ALASKA"
-1094192.14271806,-1586846.80813748,391,FALSE,1,"02.1","02","AK","ALASKA"
-1093034.96845348,-1588667.79830814,392,FALSE,1,"02.1","02","AK","ALASKA"
-1090262.55480096,-1588943.98148677,393,FALSE,1,"02.1","02","AK","ALASKA"
-1086167.31037009,-1590834.25250715,394,FALSE,1,"02.1","02","AK","ALASKA"
-1080926.25645404,-1591871.96632396,395,FALSE,1,"02.1","02","AK","ALASKA"
-1075505.68599869,-1595186.93555413,396,FALSE,1,"02.1","02","AK","ALASKA"
-1071908.0712192,-1594721.90061484,397,FALSE,1,"02.1","02","AK","ALASKA"
-1068214.42862755,-1595634.8566761,398,FALSE,1,"02.1","02","AK","ALASKA"
-1055800.95878536,-1650997.31683675,399,FALSE,1,"02.1","02","AK","ALASKA"
-1025438.04989699,-1779109.66890154,400,FALSE,1,"02.1","02","AK","ALASKA"
-1025430.30636659,-1779141.15260341,401,FALSE,1,"02.1","02","AK","ALASKA"
-976402.90198405,-1968315.90506889,402,FALSE,1,"02.1","02","AK","ALASKA"
-956333.63282525,-2040642.50286521,403,FALSE,1,"02.1","02","AK","ALASKA"
-955175.53794536,-2044736.78167688,404,FALSE,1,"02.1","02","AK","ALASKA"
-943675.64152514,-2045342.84931112,405,FALSE,1,"02.1","02","AK","ALASKA"
-943479.41102139,-2040772.34962461,406,FALSE,1,"02.1","02","AK","ALASKA"
-930988.64393741,-2043228.43940481,407,FALSE,1,"02.1","02","AK","ALASKA"
-926764.11321369,-2033700.45674771,408,FALSE,1,"02.1","02","AK","ALASKA"
-913513.48772126,-2028274.1789624,409,FALSE,1,"02.1","02","AK","ALASKA"
-912915.99582698,-2029841.26311898,410,FALSE,1,"02.1","02","AK","ALASKA"
-912085.50113889,-2041779.6967774,411,FALSE,1,"02.1","02","AK","ALASKA"
-907288.94391045,-2044967.51505366,412,FALSE,1,"02.1","02","AK","ALASKA"
-898292.34597001,-2046429.77147805,413,FALSE,1,"02.1","02","AK","ALASKA"
-895194.91083583,-2051519.69674009,414,FALSE,1,"02.1","02","AK","ALASKA"
-893272.81602279,-2052941.336697,415,FALSE,1,"02.1","02","AK","ALASKA"
-863226.56864926,-2068811.79312156,416,FALSE,1,"02.1","02","AK","ALASKA"
-856696.97704716,-2079908.40695151,417,FALSE,1,"02.1","02","AK","ALASKA"
-856040.44809695,-2083883.11809696,418,FALSE,1,"02.1","02","AK","ALASKA"
-856015.28841109,-2083871.62743456,419,FALSE,1,"02.1","02","AK","ALASKA"
-854279.51333149,-2083077.67316734,420,FALSE,1,"02.1","02","AK","ALASKA"
-851629.14775523,-2077161.91485731,421,FALSE,1,"02.1","02","AK","ALASKA"
-844771.77296942,-2067322.1924807,422,FALSE,1,"02.1","02","AK","ALASKA"
-844258.59387985,-2066067.8528035,423,FALSE,1,"02.1","02","AK","ALASKA"
-838829.25166694,-2063606.74940521,424,FALSE,1,"02.1","02","AK","ALASKA"
-838347.51130826,-2058247.74721909,425,FALSE,1,"02.1","02","AK","ALASKA"
-838240.47311319,-2057042.25193044,426,FALSE,1,"02.1","02","AK","ALASKA"
-841417.58857226,-2048741.50650063,427,FALSE,1,"02.1","02","AK","ALASKA"
-838576.7040694,-2048386.77934271,428,FALSE,1,"02.1","02","AK","ALASKA"
-837066.39855696,-2043809.9213332,429,FALSE,1,"02.1","02","AK","ALASKA"
-837707.82557183,-2042258.36280637,430,FALSE,1,"02.1","02","AK","ALASKA"
-840913.77992582,-2041371.36035547,431,FALSE,1,"02.1","02","AK","ALASKA"
-838026.01153739,-2038076.05354011,432,FALSE,1,"02.1","02","AK","ALASKA"
-832998.8390633,-2034796.07244325,433,FALSE,1,"02.1","02","AK","ALASKA"
-829137.24731989,-2029782.57771821,434,FALSE,1,"02.1","02","AK","ALASKA"
-824952.20288129,-2024306.67234424,435,FALSE,1,"02.1","02","AK","ALASKA"
-817737.26386184,-2026800.96842289,436,FALSE,1,"02.1","02","AK","ALASKA"
-816793.51214157,-2028162.10769613,437,FALSE,1,"02.1","02","AK","ALASKA"
-813870.40933095,-2029133.8250709,438,FALSE,1,"02.1","02","AK","ALASKA"
-810892.1835136,-2031082.16891597,439,FALSE,1,"02.1","02","AK","ALASKA"
-809301.10551271,-2035173.20033216,440,FALSE,1,"02.1","02","AK","ALASKA"
-809284.7050631,-2037986.49432756,441,FALSE,1,"02.1","02","AK","ALASKA"
-807293.43601624,-2039322.05647104,442,FALSE,1,"02.1","02","AK","ALASKA"
-807088.28523114,-2041155.4561524,443,FALSE,1,"02.1","02","AK","ALASKA"
-804438.60785964,-2043519.22712523,444,FALSE,1,"02.1","02","AK","ALASKA"
-798061.52957598,-2042572.52963978,445,FALSE,1,"02.1","02","AK","ALASKA"
-796012.99890207,-2045271.72408096,446,FALSE,1,"02.1","02","AK","ALASKA"
-792884.42030049,-2046773.11748268,447,FALSE,1,"02.1","02","AK","ALASKA"
-790967.57129187,-2045965.84143391,448,FALSE,1,"02.1","02","AK","ALASKA"
-787010.95090732,-2049259.99602246,449,FALSE,1,"02.1","02","AK","ALASKA"
-786424.24359245,-2052157.06938866,450,FALSE,1,"02.1","02","AK","ALASKA"
-784550.5111853,-2052037.09766995,451,FALSE,1,"02.1","02","AK","ALASKA"
-783775.92851279,-2054054.56184796,452,FALSE,1,"02.1","02","AK","ALASKA"
-780889.32693736,-2056110.70084308,453,FALSE,1,"02.1","02","AK","ALASKA"
-769252.00586612,-2058023.84301128,454,FALSE,1,"02.1","02","AK","ALASKA"
-763833.29552196,-2062128.20674367,455,FALSE,1,"02.1","02","AK","ALASKA"
-753218.69209155,-2067065.88515895,456,FALSE,1,"02.1","02","AK","ALASKA"
-754271.54534028,-2069822.25488844,457,FALSE,1,"02.1","02","AK","ALASKA"
-749426.21369194,-2073831.82670324,458,FALSE,1,"02.1","02","AK","ALASKA"
-743314.2075188,-2077594.82135611,459,FALSE,1,"02.1","02","AK","ALASKA"
-738149.32410648,-2083377.45944923,460,FALSE,1,"02.1","02","AK","ALASKA"
-730375.52494435,-2088309.91058478,461,FALSE,1,"02.1","02","AK","ALASKA"
-725112.33955319,-2093353.72964644,462,FALSE,1,"02.1","02","AK","ALASKA"
-720754.9249343,-2096940.99712642,463,FALSE,1,"02.1","02","AK","ALASKA"
-716617.84291756,-2100325.8606549,464,FALSE,1,"02.1","02","AK","ALASKA"
-709128.10141029,-2105256.65391372,465,FALSE,1,"02.1","02","AK","ALASKA"
-703799.47706111,-2109981.5348336,466,FALSE,1,"02.1","02","AK","ALASKA"
-704189.97600527,-2116707.17453674,467,FALSE,1,"02.1","02","AK","ALASKA"
-695827.15450288,-2115159.90828383,468,FALSE,1,"02.1","02","AK","ALASKA"
-694214.87108498,-2123097.50232457,469,FALSE,1,"02.1","02","AK","ALASKA"
-694048.77969467,-2123917.52895213,470,FALSE,1,"02.1","02","AK","ALASKA"
-686677.56199818,-2124207.27970279,471,FALSE,1,"02.1","02","AK","ALASKA"
-686337.98279005,-2126867.48586529,472,FALSE,1,"02.1","02","AK","ALASKA"
-681709.25128941,-2132898.65011749,473,FALSE,1,"02.1","02","AK","ALASKA"
-675953.50463388,-2129505.16812964,474,FALSE,1,"02.1","02","AK","ALASKA"
-671801.93992239,-2131062.87987971,475,FALSE,1,"02.1","02","AK","ALASKA"
-662818.58429367,-2132117.85181147,476,FALSE,1,"02.1","02","AK","ALASKA"
-660070.08188584,-2133007.10758659,477,FALSE,1,"02.1","02","AK","ALASKA"
-660010.99484914,-2133026.16184429,478,FALSE,1,"02.1","02","AK","ALASKA"
-652779.34650605,-2131389.98562863,479,FALSE,1,"02.1","02","AK","ALASKA"
-650536.41223569,-2131814.58093825,480,FALSE,1,"02.1","02","AK","ALASKA"
-646170.29611083,-2133749.21203183,481,FALSE,1,"02.1","02","AK","ALASKA"
-641898.84964383,-2133149.41342794,482,FALSE,1,"02.1","02","AK","ALASKA"
-638824.13910124,-2137047.30703579,483,FALSE,1,"02.1","02","AK","ALASKA"
-636598.86802102,-2136665.56712914,484,FALSE,1,"02.1","02","AK","ALASKA"
-633629.63846368,-2136826.22199748,485,FALSE,1,"02.1","02","AK","ALASKA"
-630673.2639223,-2134229.01820032,486,FALSE,1,"02.1","02","AK","ALASKA"
-625698.7633818,-2138480.46275466,487,FALSE,1,"02.1","02","AK","ALASKA"
-624257.69272249,-2141986.97192462,488,FALSE,1,"02.1","02","AK","ALASKA"
-623970.95523413,-2146933.05949593,489,FALSE,1,"02.1","02","AK","ALASKA"
-624541.5979716,-2148159.30271419,490,FALSE,1,"02.1","02","AK","ALASKA"
-623943.08621338,-2150282.6123401,491,FALSE,1,"02.1","02","AK","ALASKA"
-623456.39683092,-2152010.28706009,492,FALSE,1,"02.1","02","AK","ALASKA"
-621572.68333895,-2153530.52698996,493,FALSE,1,"02.1","02","AK","ALASKA"
-619237.53833569,-2158848.18636838,494,FALSE,1,"02.1","02","AK","ALASKA"
-616847.1648904,-2161616.6148949,495,FALSE,1,"02.1","02","AK","ALASKA"
-614416.30650314,-2163795.11399014,496,FALSE,1,"02.1","02","AK","ALASKA"
-612054.90568546,-2167612.1453376,497,FALSE,1,"02.1","02","AK","ALASKA"
-610279.82532448,-2168696.24384807,498,FALSE,1,"02.1","02","AK","ALASKA"
-609935.99296108,-2170590.19277983,499,FALSE,1,"02.1","02","AK","ALASKA"
-610792.17471481,-2175199.67225757,500,FALSE,1,"02.1","02","AK","ALASKA"
-610553.07904757,-2179685.07833619,501,FALSE,1,"02.1","02","AK","ALASKA"
-610108.40409361,-2183837.48619413,502,FALSE,1,"02.1","02","AK","ALASKA"
-610728.34939832,-2189919.31698857,503,FALSE,1,"02.1","02","AK","ALASKA"
-612991.22968665,-2197151.47584033,504,FALSE,1,"02.1","02","AK","ALASKA"
-614929.94848246,-2199915.63344986,505,FALSE,1,"02.1","02","AK","ALASKA"
-613881.35665596,-2201538.95954245,506,FALSE,1,"02.1","02","AK","ALASKA"
-614828.21952933,-2203249.81620459,507,FALSE,1,"02.1","02","AK","ALASKA"
-616866.85106429,-2202260.13323807,508,FALSE,1,"02.1","02","AK","ALASKA"
-618873.64812797,-2201549.77205794,509,FALSE,1,"02.1","02","AK","ALASKA"
-619746.27520381,-2203029.96821719,510,FALSE,1,"02.1","02","AK","ALASKA"
-620373.27899451,-2203164.06985977,511,FALSE,1,"02.1","02","AK","ALASKA"
-622785.80149021,-2202288.64704454,512,FALSE,1,"02.1","02","AK","ALASKA"
-624840.19587274,-2198931.22074242,513,FALSE,1,"02.1","02","AK","ALASKA"
-626153.0126471,-2197007.44024147,514,FALSE,1,"02.1","02","AK","ALASKA"
-627380.78264581,-2195358.73753843,515,FALSE,1,"02.1","02","AK","ALASKA"
-628737.14386824,-2194859.53195369,516,FALSE,1,"02.1","02","AK","ALASKA"
-629383.9088311,-2192545.85637881,517,FALSE,1,"02.1","02","AK","ALASKA"
-630744.09782826,-2190707.76828729,518,FALSE,1,"02.1","02","AK","ALASKA"
-632288.33782734,-2189933.06718043,519,FALSE,1,"02.1","02","AK","ALASKA"
-634089.57832988,-2188364.375824,520,FALSE,1,"02.1","02","AK","ALASKA"
-634837.79671812,-2187182.9565583,521,FALSE,1,"02.1","02","AK","ALASKA"
-636589.47350314,-2187712.17390056,522,FALSE,1,"02.1","02","AK","ALASKA"
-635447.56465768,-2192052.53657279,523,FALSE,1,"02.1","02","AK","ALASKA"
-634072.78060393,-2194928.11561981,524,FALSE,1,"02.1","02","AK","ALASKA"
-634316.87778251,-2197987.3598976,525,FALSE,1,"02.1","02","AK","ALASKA"
-633287.21219452,-2200168.80524149,526,FALSE,1,"02.1","02","AK","ALASKA"
-631607.78826484,-2200476.1445997,527,FALSE,1,"02.1","02","AK","ALASKA"
-631928.91134776,-2203539.23761502,528,FALSE,1,"02.1","02","AK","ALASKA"
-633583.76608127,-2204773.57819848,529,FALSE,1,"02.1","02","AK","ALASKA"
-636964.9964064,-2204383.80333407,530,FALSE,1,"02.1","02","AK","ALASKA"
-639095.41451074,-2203572.70270011,531,FALSE,1,"02.1","02","AK","ALASKA"
-641640.3593778,-2204773.72596148,532,FALSE,1,"02.1","02","AK","ALASKA"
-642632.35494751,-2204414.12203629,533,FALSE,1,"02.1","02","AK","ALASKA"
-643177.4355208,-2202527.13730072,534,FALSE,1,"02.1","02","AK","ALASKA"
-643434.03291327,-2201639.08184779,535,FALSE,1,"02.1","02","AK","ALASKA"
-645075.7945558,-2200732.42325503,536,FALSE,1,"02.1","02","AK","ALASKA"
-644789.62140713,-2197675.34329246,537,FALSE,1,"02.1","02","AK","ALASKA"
-645562.36993779,-2197039.78438081,538,FALSE,1,"02.1","02","AK","ALASKA"
-645973.98200154,-2197118.93998913,539,FALSE,1,"02.1","02","AK","ALASKA"
-649497.60805198,-2197792.41076175,540,FALSE,1,"02.1","02","AK","ALASKA"
-652895.10715663,-2195615.58638607,541,FALSE,1,"02.1","02","AK","ALASKA"
-655585.99926374,-2191954.32235089,542,FALSE,1,"02.1","02","AK","ALASKA"
-658099.76564275,-2185970.06772024,543,FALSE,1,"02.1","02","AK","ALASKA"
-658585.11054094,-2184256.70242587,544,FALSE,1,"02.1","02","AK","ALASKA"
-662533.74702631,-2183886.55572731,545,FALSE,1,"02.1","02","AK","ALASKA"
-667067.19610581,-2183198.76239435,546,FALSE,1,"02.1","02","AK","ALASKA"
-669491.48974744,-2182308.87438588,547,FALSE,1,"02.1","02","AK","ALASKA"
-670962.61663297,-2180245.04084052,548,FALSE,1,"02.1","02","AK","ALASKA"
-672785.40747641,-2177683.32869842,549,FALSE,1,"02.1","02","AK","ALASKA"
-674995.12610004,-2175441.36195704,550,FALSE,1,"02.1","02","AK","ALASKA"
-672741.59873268,-2171690.19253871,551,FALSE,1,"02.1","02","AK","ALASKA"
-672514.69422074,-2168113.80737667,552,FALSE,1,"02.1","02","AK","ALASKA"
-675881.46988799,-2167310.1501453,553,FALSE,1,"02.1","02","AK","ALASKA"
-678635.17691171,-2168309.50205115,554,FALSE,1,"02.1","02","AK","ALASKA"
-678207.98845483,-2172078.15033982,555,FALSE,1,"02.1","02","AK","ALASKA"
-680536.30123793,-2171707.77990124,556,FALSE,1,"02.1","02","AK","ALASKA"
-683352.83370548,-2168827.80564594,557,FALSE,1,"02.1","02","AK","ALASKA"
-686591.97419488,-2164354.69003417,558,FALSE,1,"02.1","02","AK","ALASKA"
-688139.23576834,-2167501.04156334,559,FALSE,1,"02.1","02","AK","ALASKA"
-692685.10169801,-2164717.90596956,560,FALSE,1,"02.1","02","AK","ALASKA"
-695010.43897272,-2160067.86111714,561,FALSE,1,"02.1","02","AK","ALASKA"
-698432.69139527,-2160502.19060373,562,FALSE,1,"02.1","02","AK","ALASKA"
-699271.20955081,-2160814.31631359,563,FALSE,1,"02.1","02","AK","ALASKA"
-700958.48070858,-2160190.27042557,564,FALSE,1,"02.1","02","AK","ALASKA"
-702369.72706838,-2159215.19952332,565,FALSE,1,"02.1","02","AK","ALASKA"
-704395.41884813,-2159087.73551868,566,FALSE,1,"02.1","02","AK","ALASKA"
-705659.50629141,-2158841.2946346,567,FALSE,1,"02.1","02","AK","ALASKA"
-705949.59438904,-2158141.60359344,568,FALSE,1,"02.1","02","AK","ALASKA"
-705964.73566732,-2157495.5820716,569,FALSE,1,"02.1","02","AK","ALASKA"
-705571.43092529,-2152910.89842839,570,FALSE,1,"02.1","02","AK","ALASKA"
-704004.39681691,-2151197.56412662,571,FALSE,1,"02.1","02","AK","ALASKA"
-701342.36584752,-2150445.65061105,572,FALSE,1,"02.1","02","AK","ALASKA"
-697701.75158399,-2148012.23909126,573,FALSE,1,"02.1","02","AK","ALASKA"
-696668.62566428,-2143925.21748123,574,FALSE,1,"02.1","02","AK","ALASKA"
-695514.34091917,-2141493.38158084,575,FALSE,1,"02.1","02","AK","ALASKA"
-698835.26459243,-2139034.29857394,576,FALSE,1,"02.1","02","AK","ALASKA"
-700430.01698277,-2136307.26400731,577,FALSE,1,"02.1","02","AK","ALASKA"
-700731.48371924,-2135811.82581699,578,FALSE,1,"02.1","02","AK","ALASKA"
-701853.23825147,-2133966.93239699,579,FALSE,1,"02.1","02","AK","ALASKA"
-709353.45375862,-2132081.98024265,580,FALSE,1,"02.1","02","AK","ALASKA"
-714393.73140952,-2126988.48580373,581,FALSE,1,"02.1","02","AK","ALASKA"
-716532.90211984,-2124975.87791606,582,FALSE,1,"02.1","02","AK","ALASKA"
-722527.3465672,-2125661.76244129,583,FALSE,1,"02.1","02","AK","ALASKA"
-725521.19523118,-2124288.87466438,584,FALSE,1,"02.1","02","AK","ALASKA"
-726816.69006653,-2126176.66504868,585,FALSE,1,"02.1","02","AK","ALASKA"
-731106.23866422,-2125591.89442285,586,FALSE,1,"02.1","02","AK","ALASKA"
-734523.21158861,-2122633.41483686,587,FALSE,1,"02.1","02","AK","ALASKA"
-734428.8828354,-2119211.21945783,588,FALSE,1,"02.1","02","AK","ALASKA"
-735226.82748688,-2116144.01263492,589,FALSE,1,"02.1","02","AK","ALASKA"
-738223.68691647,-2111837.93526088,590,FALSE,1,"02.1","02","AK","ALASKA"
-739423.06587175,-2109280.22499067,591,FALSE,1,"02.1","02","AK","ALASKA"
-742690.1735974,-2108139.71872405,592,FALSE,1,"02.1","02","AK","ALASKA"
-744859.46376599,-2106611.28692733,593,FALSE,1,"02.1","02","AK","ALASKA"
-746023.6144493,-2102359.02871605,594,FALSE,1,"02.1","02","AK","ALASKA"
-747231.05960216,-2100936.69110291,595,FALSE,1,"02.1","02","AK","ALASKA"
-748601.35281404,-2099319.73789387,596,FALSE,1,"02.1","02","AK","ALASKA"
-748628.02704054,-2099288.23271359,597,FALSE,1,"02.1","02","AK","ALASKA"
-748865.69442208,-2099091.34246578,598,FALSE,1,"02.1","02","AK","ALASKA"
-754682.24942016,-2094250.81725967,599,FALSE,1,"02.1","02","AK","ALASKA"
-761665.65432872,-2090508.44734226,600,FALSE,1,"02.1","02","AK","ALASKA"
-763990.97146659,-2086685.21675796,601,FALSE,1,"02.1","02","AK","ALASKA"
-766432.67911429,-2085222.11273294,602,FALSE,1,"02.1","02","AK","ALASKA"
-768413.54790083,-2086182.71618608,603,FALSE,1,"02.1","02","AK","ALASKA"
-771858.60669719,-2087057.78839993,604,FALSE,1,"02.1","02","AK","ALASKA"
-774243.51099396,-2087082.59953739,605,FALSE,1,"02.1","02","AK","ALASKA"
-778430.48052222,-2087801.2411868,606,FALSE,1,"02.1","02","AK","ALASKA"
-783774.35105112,-2082356.55545681,607,FALSE,1,"02.1","02","AK","ALASKA"
-789219.49704286,-2081129.84079268,608,FALSE,1,"02.1","02","AK","ALASKA"
-792018.76009832,-2082640.2255466,609,FALSE,1,"02.1","02","AK","ALASKA"
-792902.49363805,-2083115.68997429,610,FALSE,1,"02.1","02","AK","ALASKA"
-790739.01466449,-2086225.69994467,611,FALSE,1,"02.1","02","AK","ALASKA"
-789135.29124906,-2089022.16309623,612,FALSE,1,"02.1","02","AK","ALASKA"
-790034.42243313,-2090291.80007881,613,FALSE,1,"02.1","02","AK","ALASKA"
-788073.47414115,-2094419.06183653,614,FALSE,1,"02.1","02","AK","ALASKA"
